sugars_100g,fat_100g,salt_100g,fiber_100g,fruit_veg_100g,additives_n,proteins_100g,carbohydrates_100g,target,is_empty_calories,is_hidden_sodium,is_hyper_processed,is_low_fat_sugar_trap,is_hyperpalatable,violates_expectations,is_functionally_inconsistent,is_ultra_processed_combo,symbolic_score
1.3,16.3,0.7,0.0,0.0,1.0,17.2,2.2,0,0,0,0,0,0,0,0,0,0
5.9,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0,0,0,0,0,0,0,0,0,0
13.46,5.77,0.26924,1.9,0.0,3.0,3.85,36.54,0,0,0,0,0,0,0,0,0,0
3.92,2.94,0.0508,5.9,0.0,4.0,3.92,43.14,0,0,0,1,0,0,0,0,0,0
3.85,46.15,4.00558,0.0,0.0,5.0,19.23,3.85,1,0,1,1,0,0,0,0,0,0
22.73,31.82,0.34544,0.0,0.0,5.0,4.55,59.09,1,1,0,1,0,0,0,0,0,0
11.11,22.22,22.57806,0.0,0.0,1.0,11.11,33.33,1,0,1,0,0,0,0,0,0,0
20.7,26.7,0.31,0.0,0.0,0.0,8.6,21.7,1,1,0,0,0,0,0,0,0,0
11.0,12.0,1.0,2.9,0.0,0.0,8.7,49.0,1,0,0,0,0,0,0,0,0,0
20.0,35.0,1.905,10.0,0.0,0.0,20.0,35.0,1,0,1,0,0,0,0,0,0,0
0.0,57.14,1.63322,0.0,0.0,3.0,0.0,0.0,1,0,1,0,0,0,0,0,0,3
14.7,2.2,0.065,8.2,0.0,0.0,2.2,58.5,0,0,0,0,0,0,0,0,0,0
0.0,32.14,1.54178,0.0,0.0,1.0,21.43,0.0,1,0,1,0,0,0,0,0,0,3
3.23,0.0,1.55702,3.2,0.0,1.0,0.0,12.9,0,0,1,0,0,0,0,0,0,3
1.1,0.0,0.7,3.4,0.0,0.0,2.1,0.0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
19.35,35.48,1.22936,0.0,0.0,4.0,0.0,22.58,1,1,0,1,0,0,0,0,0,0
49.0,23.0,0.11,3.5,0.0,0.0,9.0,52.0,1,0,0,0,0,0,0,0,0,0
4.8,1.6,0.1,0.0,0.0,0.0,3.2,4.8,0,0,0,0,0,0,0,0,0,0
6.67,30.0,2.45618,0.0,0.0,1.0,0.0,10.0,1,0,1,0,0,0,0,0,0,0
1.1,2.3,0.2794,11.6,0.0,0.0,7.4,7.2,0,0,0,0,0,0,0,0,0,0
65.0,1.25,0.0,5.0,0.0,0.0,0.0,82.5,1,0,0,0,1,0,0,0,0,0
2.5,2.5,1.4605,2.5,0.0,2.0,7.5,40.0,0,0,0,0,0,0,0,0,0,0
3.12,8.59,0.67564,4.7,0.0,0.0,6.25,25.0,0,0,0,0,0,0,0,0,0,0
4.71,19.41,0.254,0.0,0.0,3.0,1.76,0.0,1,0,0,0,0,0,0,0,0,0
0.5,1.25,1.143,0.5,0.0,0.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.524,10.0,0.0,2.0,10.0,43.33,0,0,1,0,0,0,0,0,0,3
95.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1,1,0,0,1,0,0,0,0,7
40.0,0.0,0.09652,32.5,0.0,0.0,20.0,60.0,0,0,0,0,1,0,0,0,0,3
0.0,12.28,1.06934,1.8,0.0,0.0,3.51,8.77,0,0,0,0,0,0,0,0,0,0
28.89,17.78,1.41224,6.7,0.0,6.0,26.67,42.22,1,0,0,1,0,0,0,0,0,0
0.0,1.0,0.29,0.0,0.0,0.0,8.6,57.6,0,0,0,0,0,0,0,0,0,0
7.14,42.86,0.02794,3.6,0.0,0.0,17.86,32.14,1,0,0,0,0,0,0,0,0,0
0.0,1.79,0.0,1.79,0.0,1.0,7.14,78.6,0,0,0,0,0,0,0,0,0,0
5.1,3.7,0.11,0.0,0.0,0.0,3.7,5.1,0,0,0,0,0,0,0,0,0,0
46.67,5.0,0.93218,3.3,0.0,5.0,3.33,86.67,1,0,0,1,0,0,0,0,0,0
0.2,0.0,0.008,0.0,0.0,4.0,0.0,0.2,1,0,0,1,0,0,0,0,0,4
39.47,21.05,1.06934,2.6,0.0,4.0,5.26,63.16,1,1,0,1,0,0,0,0,0,0
11.33,1.67,0.00762,0.0,0.0,1.0,3.33,11.33,0,0,0,0,0,0,0,0,0,0
0.0,1.32,0.85852,1.3,0.0,8.0,9.93,1.32,0,0,0,1,0,0,0,0,0,4
1.4,5.5,1.17,0.0,0.0,6.0,9.7,23.2,0,0,0,1,0,0,0,0,0,0
9.58,0.0,0.01016,0.0,0.0,2.0,0.42,12.08,0,0,0,0,0,0,0,0,0,0
0.0,6.52,1.21412,1.1,0.0,0.0,9.78,7.61,0,0,0,0,0,0,0,0,0,0
0.0,14.29,1.13284,3.6,0.0,4.0,7.14,17.86,0,0,0,1,0,0,0,0,0,4
40.0,21.0,0.18,10.0,0.0,5.0,8.0,51.0,1,0,0,1,0,0,0,0,0,0
0.82,0.82,0.72898,6.6,0.0,0.0,5.74,15.57,0,0,0,0,0,0,0,0,0,0
63.0,4.5,0.11,6.0,0.0,2.0,8.0,78.0,1,0,0,0,0,0,0,0,0,0
0.0,57.14,1.63322,0.0,0.0,3.0,0.0,0.0,1,0,1,0,0,0,0,0,0,3
4.0,1.0,1.7526,2.0,0.0,3.0,13.0,6.0,0,0,1,0,0,0,0,0,0,0
4.29,10.0,1.23444,5.7,0.0,4.0,7.14,38.57,0,0,0,1,0,0,0,0,0,0
2.86,0.0,0.0,25.7,0.0,0.0,20.0,62.86,0,0,0,0,0,0,0,0,0,0
51.35,24.32,0.41148,2.7,0.0,0.0,10.81,56.76,1,1,0,0,0,0,0,0,0,0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0,0,0,0,0,0,0,0,0
3.57,71.43,0.0,10.7,0.0,0.0,10.71,14.29,1,0,0,0,0,0,0,0,0,0
12.5,0.0,0.01524,0.0,0.0,3.0,0.0,13.33,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0.0,47.0,0.0,5.0,0.0,0.0,10.0,41.0,0,0,0,0,0,0,0,0,0,0
0.7,2.9,0.76,4.4,0.0,0.0,14.0,25.2,0,0,0,0,0,0,0,0,0,0
43.33,16.67,0.04318,6.7,0.0,5.0,6.67,60.0,1,0,0,1,0,0,0,0,0,0
3.3,1.4,0.06,16.6,0.0,0.0,22.9,41.2,0,0,0,0,0,0,0,0,0,0
57.14,17.86,0.81534,3.6,0.0,2.0,3.57,67.86,1,0,0,0,0,0,0,0,0,0
97.1,0.0,0.0033,0.0,0.0,0.0,0.2,0.0,1,1,0,0,1,0,0,0,0,7
10.4,0.0,0.11,0.0,0.0,0.0,3.8,0.0,1,0,0,0,0,0,0,0,0,0
0.5,23.0,1.5,0.0,0.0,0.0,17.0,0.5,1,0,0,0,0,0,0,0,0,0
21.0,0.0,0.006,0.0,0.0,0.0,0.3,0.0,1,1,0,0,1,0,0,0,0,7
38.24,0.0,2.61366,2.9,0.0,1.0,0.0,41.18,1,1,1,1,1,0,0,0,0,14
0.0,40.0,2.032,0.0,0.0,0.0,6.0,4.0,1,0,1,0,0,0,0,0,0,3
37.0,0.1,0.0,3.7,0.0,1.0,0.7,37.0,1,0,0,0,1,0,0,0,0,0
5.5,4.6,1.13,3.0,0.0,7.0,8.0,49.7,0,0,0,1,0,0,0,0,0,0
16.7,6.0,0.127,0.16,0.0,6.0,3.0,19.0,1,1,0,1,0,0,0,0,0,0
4.8,0.0,0.12192,0.0,0.0,1.0,0.0,5.6,0,0,0,0,0,0,0,0,0,0
52.0,0.0,0.55,0.0,0.0,0.0,6.9,0.0,1,1,0,0,1,0,0,0,0,7
7.14,0.0,0.68072,3.6,0.0,0.0,10.71,75.0,0,0,0,0,0,0,0,0,0,0
0.0,4.04,0.1016,6.1,0.0,0.0,0.0,70.71,0,0,0,0,0,0,0,0,0,0
0.0,32.14,1.63322,0.0,0.0,0.0,25.0,3.57,1,0,1,0,0,0,0,0,0,3
0.0,0.0,8.255,0.0,0.0,5.0,8.33,66.67,1,0,1,1,0,0,0,0,0,7
2.3,0.0,0.83,0.0,0.0,0.0,5.7,0.0,1,0,0,0,0,0,0,0,0,0
17.6,0.05,0.008382,0.85,0.0,1.0,0.4,17.6,0,1,0,0,1,0,0,0,0,0
4.9,0.2,0.49,11.4,0.0,0.0,7.8,75.4,0,0,0,0,0,0,0,0,0,0
15.79,15.79,1.06934,1.8,0.0,13.0,5.26,49.12,1,1,0,1,0,0,0,0,0,0
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6.3,1.8,0.01,0.0,0.0,0.0,10.8,72.5,0,0,0,0,0,0,0,0,0,0
1.5,1.0,0.01,2.4,0.0,0.0,9.4,74.2,0,0,0,0,0,0,0,0,0,0
0.0,1.79,1.96596,0.0,0.0,0.0,23.81,0.0,1,0,1,0,0,0,0,0,0,3
0.0,4.42,0.33274,0.0,0.0,0.0,19.47,0.0,0,0,0,0,0,0,0,0,0,0
0.4,28.0,4.47,2.3,0.0,3.0,28.2,2.7,1,0,1,0,0,0,0,0,0,0
9.98,0.0,0.0592,0.666,0.0,0.0,8.65,13.3,0,0,0,0,0,0,0,0,0,0
0.8,0.0,0.25,4.5,0.0,0.0,8.7,0.0,0,0,0,0,0,0,0,0,0,0
0.5,82.0,0.03,0.0,0.0,0.0,0.6,0.6,1,0,0,0,0,0,0,0,0,0
7.14,39.29,2.26822,10.7,0.0,1.0,7.14,50.0,1,0,1,0,0,0,0,0,0,0
2.4,10.4,1.42,0.0,0.0,7.0,9.0,26.0,1,0,0,1,0,0,0,0,0,0
3.57,16.07,2.54,3.6,0.0,1.0,10.71,60.71,1,0,1,0,0,0,0,0,0,0
48.48,27.27,0.46228,3.0,0.0,2.0,6.06,60.61,1,0,0,0,0,0,0,0,0,0
66.9,0.0,2.2,0.0,0.0,7.0,0.0,90.6,1,1,1,1,1,0,0,0,1,23
1.6,3.1,0.508,1.8,0.0,0.0,6.1,10.2,0,0,0,0,0,0,0,0,0,0
6.67,16.67,1.60782,6.7,0.0,4.0,10.0,70.0,1,0,1,1,0,0,0,0,0,0
0.6,1.2,0.07,5.8,0.0,0.0,22.0,57.0,0,0,0,0,0,0,0,0,0,0
60.0,1.67,0.0,6.7,0.0,1.0,3.33,66.67,1,0,0,0,1,0,0,0,0,0
20.9,8.96,0.1524,1.5,0.0,8.0,2.99,26.87,1,1,0,1,0,0,0,0,0,0
6.67,3.33,1.27,6.7,0.0,0.0,13.33,50.0,0,0,0,0,0,0,0,0,0,0
0.0,1.18,0.56896,0.0,0.0,1.0,21.18,0.0,0,0,0,0,0,0,0,0,0,0
2.11,10.6,1.14,1.5,0.0,2.0,5.2,31.5,0,0,0,0,0,0,0,0,0,0
4.8,0.4,0.6096,2.4,0.0,0.0,3.2,9.6,0,0,0,0,0,0,0,0,0,0
7.8,0.0,0.0,0.0,0.0,1.0,0.0,7.8,1,0,0,0,0,0,0,0,0,0
3.54,11.5,2.27076,1.8,0.0,3.0,12.39,39.82,1,0,1,0,0,0,0,0,0,0
1.3,2.9,0.28,0.0,0.0,0.0,2.2,8.2,0,0,0,0,0,0,0,0,0,0
1.59,2.38,1.08966,3.2,0.0,0.0,15.87,4.76,0,0,0,0,0,0,0,0,0,0
30.19,22.64,0.59944,3.8,0.0,4.0,11.32,50.94,1,0,0,1,0,0,0,0,0,0
42.86,17.14,1.30556,2.9,0.0,3.0,5.71,74.29,1,1,0,0,0,0,0,0,0,0
3.1,1.6,0.13,0.3,0.0,6.0,0.4,3.1,0,0,0,1,0,0,0,0,0,0
3.33,10.0,0.127,0.0,0.0,0.0,3.33,3.33,1,0,0,0,0,0,0,0,0,0
7.69,4.49,1.22174,1.9,0.0,0.0,7.05,28.85,0,0,0,0,0,0,0,0,0,0
14.0,0.0,1.27,0.6,0.0,0.0,1.2,0.0,1,0,0,0,0,0,0,0,0,0
3.33,0.0,0.02032,2.5,0.0,0.0,1.67,9.17,0,0,0,0,0,0,0,0,0,0
18.46,9.23,0.15748,0.0,0.0,7.0,3.08,24.62,1,1,0,1,0,0,0,0,0,0
0.0,14.3,1.09,10.7,0.0,0.0,10.7,71.4,0,0,0,0,0,0,0,0,0,0
1.56,14.06,0.71374,5.5,0.0,1.0,8.59,19.53,1,0,0,0,0,0,0,0,0,0
12.0,0.0,0.7,0.0,0.0,0.0,5.0,20.0,1,0,0,0,0,0,0,0,0,0
2.5,0.0,2.0,4.4,0.0,0.0,10.3,0.0,1,0,1,0,0,0,0,0,0,3
24.0,10.0,0.17,1.5,0.0,1.0,2.8,28.0,1,1,0,0,0,0,0,0,0,0
31.25,28.12,0.87376,3.1,0.0,2.0,3.12,62.5,1,0,0,0,0,0,0,0,0,0
71.43,0.0,3.99034,0.0,0.0,8.0,0.0,92.86,1,1,1,1,1,0,0,0,1,23
3.0,0.0,0.41,3.7,0.0,0.0,2.2,0.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.56388,2.2,0.0,4.0,6.67,40.0,0,0,0,1,0,0,0,0,0,4
0.0,6.25,0.0,10.0,0.0,0.0,12.5,70.0,0,0,0,0,0,0,0,0,0,0
1.8,2.1,0.04,2.7,0.0,0.0,11.0,53.0,0,0,0,0,0,0,0,0,0,0
12.5,11.54,0.10922,5.8,0.0,4.0,3.85,27.88,0,0,0,1,0,0,0,0,0,0
46.2,21.74,0.13716,0.0,0.0,2.0,0.0,65.22,1,1,0,0,0,0,0,0,0,0
3.0,12.0,1.1,0.0,0.0,0.0,10.0,3.0,1,0,0,0,0,0,0,0,0,0
3.54,0.0,1.01092,0.0,0.0,6.0,11.5,4.42,0,0,0,1,0,0,0,0,0,4
0.1,3.8,0.2,0.0,0.0,0.0,21.0,0.1,0,0,0,0,0,0,0,0,0,0
3.33,0.0,2.12,3.33,0.0,2.0,10.0,83.3,1,0,1,0,0,0,0,0,0,3
70.0,0.0,0.35052,0.0,0.0,5.0,2.5,90.0,1,1,0,1,1,0,0,0,0,11
1.7,2.8,0.78,1.3,15.0,2.0,2.6,13.0,0,0,0,0,0,0,0,0,0,0
3.96,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0,0,0,0,0,0,0,0,0,0
21.21,10.61,0.13462,0.0,0.0,0.0,3.03,21.21,1,1,0,0,0,0,0,0,0,0
21.98,1.65,0.2921,0.0,0.0,6.0,0.0,29.67,1,1,0,1,1,0,0,0,0,0
0.5,15.0,5.1,0.0,0.0,1.0,30.0,0.8,1,0,1,0,0,0,0,0,0,0
0.0,10.71,0.72644,0.0,0.0,0.0,20.24,0.0,0,0,0,0,0,0,0,0,0,0
28.0,7.0,0.1,1.5,0.0,0.0,4.0,34.0,1,1,0,0,0,0,0,0,0,0
1.4,21.1,1.8,1.6,0.0,0.0,7.4,15.1,1,0,1,0,0,0,0,0,0,0
5.56,0.0,6.20776,16.7,0.0,3.0,16.67,63.89,1,0,1,0,0,0,0,0,0,3
0.0,30.0,1.778,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,3
36.67,3.33,1.60782,6.7,0.0,3.0,6.67,80.0,1,0,1,1,0,0,0,0,0,0
0.0,0.0,7.33806,77.8,0.0,1.0,0.0,77.78,1,0,1,0,0,0,0,0,0,3
7.2,0.0,0.01,4.9,0.0,0.0,12.1,0.0,0,0,0,0,0,0,0,0,0,0
52.6,35.7,0.2,0.0,0.0,0.0,6.7,53.0,1,1,0,0,0,0,0,0,0,0
2.44,14.63,0.18542,14.6,0.0,2.0,48.78,24.39,0,0,0,0,0,0,0,0,0,0
30.0,0.0,0.03048,7.5,0.0,0.0,2.5,60.0,1,0,0,0,1,0,0,0,0,3
1.0,47.0,2.9,0.0,0.0,0.0,3.4,4.7,1,0,1,0,0,0,0,0,0,0
4.88,0.0,0.5588,0.8,0.0,2.0,0.81,6.5,0,0,0,0,0,0,0,0,0,0
11.9,0.0,0.0,0.8,0.0,2.0,0.0,12.7,0,0,0,0,0,0,0,0,0,0
3.33,46.67,2.20218,0.0,0.0,3.0,3.33,6.67,1,0,1,0,0,0,0,0,0,0
4.26,3.19,0.05334,6.4,0.0,5.0,4.26,42.55,0,0,0,1,0,0,0,0,0,0
1.6,0.4,0.0199898,1.8,0.0,0.0,2.5,4.0,0,0,0,0,0,0,0,0,0,0
0.1,1.2,0.0,0.3,0.0,2.0,0.5,0.7,0,0,0,0,0,0,0,0,0,0
21.43,11.43,0.127,0.0,0.0,6.0,4.29,25.71,1,1,0,1,0,0,0,0,0,0
9.7,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
12.0,3.2,0.14,0.0,0.0,0.0,3.6,15.2,0,0,0,0,0,0,0,0,0,0
0.0,1.79,0.0,1.8,0.0,1.0,5.36,80.36,0,0,0,0,0,0,0,0,0,0
51.28,0.0,0.45466,2.6,0.0,4.0,2.56,64.1,1,1,0,1,1,0,0,0,0,11
4.8,0.3,0.5,2.5,0.0,0.0,1.5,4.8,0,0,0,0,0,0,0,0,0,0
3.33,50.0,0.0,13.3,0.0,0.0,20.0,23.33,0,0,0,0,0,0,0,0,0,0
27.0,20.0,0.4,4.5,0.0,0.0,8.0,63.0,1,0,0,0,0,0,0,0,0,0
76.19,0.0,0.0,0.0,0.0,0.0,0.0,80.95,1,1,0,0,1,0,0,0,0,7
3.83,1.58,0.125,0.0,0.0,0.0,3.42,3.83,0,0,0,0,0,0,0,0,0,0
11.33,1.67,0.127,0.0,0.0,2.0,8.0,12.67,0,0,0,0,0,0,0,0,0,0
0.0,32.14,1.63322,0.0,0.0,1.0,25.0,3.57,1,0,1,0,0,0,0,0,0,3
0.0,36.0,1.8,0.0,0.0,0.0,23.0,0.0,1,0,1,0,0,0,0,0,0,3
32.39,18.31,0.64516,0.0,0.0,2.0,4.23,47.89,1,1,0,0,0,0,0,0,0,0
10.83,0.0,0.04318,0.0,0.0,1.0,0.0,11.67,0,0,0,0,0,0,0,0,0,0
7.08,1.25,0.08382,0.8,0.0,3.0,2.08,8.75,0,0,0,0,0,0,0,0,0,0
0.0,5.17,1.40208,20.7,0.0,8.0,13.79,31.03,0,0,0,1,0,0,0,0,0,4
0.0,32.0,4.5,0.0,0.0,0.0,25.0,0.0,1,0,1,0,0,0,0,0,0,3
7.75,1.16,0.7493,1.6,0.0,1.0,1.55,12.4,0,0,0,0,0,0,0,0,0,0
0.0,2.38,1.0287,0.0,0.0,0.0,23.81,0.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,14.39418,0.0,0.0,4.0,16.67,66.67,1,0,1,1,0,0,0,0,0,7
3.3,1.6,0.84,1.8,0.0,0.0,0.9,4.6,0,0,0,0,0,0,0,0,0,0
0.7,7.0,1.2,2.0,0.0,1.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0.0,0.59,0.4191,0.0,0.0,0.0,17.65,1.18,0,0,0,0,0,0,0,0,0,0
1.3,23.0,1.5,0.0,0.0,1.0,18.0,1.3,1,0,0,0,0,0,0,0,0,0
3.4,2.91,0.69088,1.5,0.0,2.0,7.28,17.96,0,0,0,0,0,0,0,0,0,0
0.0,7.08,0.2032,0.0,0.0,0.0,19.47,0.0,0,0,0,0,0,0,0,0,0,0
6.98,4.65,1.23952,2.3,0.0,10.0,9.3,46.51,0,0,0,1,0,0,0,0,0,0
10.42,0.0,0.01524,0.0,0.0,1.0,0.42,12.5,0,0,0,0,0,0,0,0,0,0
4.0,7.2,1.5,3.0,0.0,7.0,13.0,30.0,1,0,0,1,0,0,0,0,0,0
12.1,1.6,0.07,1.2,0.0,4.0,3.0,13.5,0,0,0,1,0,0,0,0,0,0
4.4,0.0,1.24,0.0,0.0,0.0,6.8,0.0,0,0,0,0,0,0,0,0,0,0
9.38,46.88,1.11252,6.2,0.0,0.0,21.88,25.0,1,0,0,0,0,0,0,0,0,0
30.0,40.0,0.60452,10.0,0.0,1.0,10.0,45.0,1,0,0,0,0,0,0,0,0,0
0.0,5.36,0.0,10.7,0.0,0.0,10.71,71.43,0,0,0,0,0,0,0,0,0,0
2.48,0.0,0.378,0.826,0.0,2.0,0.826,4.13,0,0,0,0,0,0,0,0,0,0
4.29,0.0,0.0,2.1,0.0,0.0,0.71,9.29,0,0,0,0,0,0,0,0,0,0
7.0,24.0,2.85,3.0,0.0,0.0,7.8,62.0,1,0,1,0,0,0,0,0,0,0
33.0,19.0,0.35,0.0,0.0,3.0,6.0,69.0,1,1,0,0,0,0,0,0,0,0
0.7,1.1,0.01,3.9,0.0,0.0,9.3,71.7,0,0,0,0,0,0,0,0,0,0
9.75,0.1,0.0254,0.2,0.0,4.0,0.1,10.5,1,0,0,1,0,0,0,0,0,0
0.0,13.33,1.60782,6.7,0.0,4.0,6.67,76.67,1,0,1,1,0,0,0,0,0,7
0.0,0.0,1.13284,1.8,0.0,2.0,7.14,42.86,0,0,0,0,0,0,0,0,0,0
0.0,6.67,2.62382,6.7,0.0,0.0,66.67,10.0,1,0,1,0,0,0,0,0,0,3
67.0,0.5,0.03,0.5,0.0,3.0,3.7,80.0,1,1,0,0,1,0,0,0,0,0
4.0,2.5,0.1016,0.5,0.0,0.0,3.8,4.0,0,0,0,0,0,0,0,0,0,0
16.67,50.0,1.016,6.7,0.0,1.0,20.0,26.67,1,0,0,0,0,0,0,0,0,0
14.0,0.0,0.01,1.4,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0
0.22,9.86,0.0,0.0,0.0,0.0,12.6,0.8,0,0,0,0,0,0,0,0,0,0
3.57,8.93,2.72034,7.1,0.0,1.0,14.29,67.86,1,0,1,0,0,0,0,0,0,0
0.7,25.2,0.9,5.5,0.0,0.0,6.8,9.8,0,0,0,0,0,0,0,0,0,0
55.0,22.5,0.508,0.0,0.0,1.0,5.0,67.5,1,1,0,0,0,0,0,0,0,0
82.14,0.0,0.36322,10.7,0.0,0.0,0.0,96.43,1,0,0,0,1,0,0,0,0,3
1.6,0.0,0.1,9.8,0.0,0.0,12.3,0.0,0,0,0,0,0,0,0,0,0,0
4.6,51.2,2.65,0.0,0.0,0.0,1.0,9.0,1,0,1,0,0,0,0,0,0,0
51.0,34.0,0.2286,2.6,0.0,1.0,7.1,51.0,1,1,0,0,0,0,0,0,0,0
0.0,7.89,0.535,0.877,0.0,2.0,11.4,17.5,0,0,0,0,0,0,0,0,0,0
0.0,9.0,1.397,3.0,0.0,0.0,3.0,28.0,1,0,0,0,0,0,0,0,0,0
62.5,0.0,0.0,0.0,0.0,2.0,0.0,100.0,1,1,0,0,1,0,0,0,0,7
2.9,40.0,0.08,0.0,0.0,0.0,2.4,2.9,1,0,0,0,0,0,0,0,0,0
12.39,1.11,0.16764,0.4,0.0,1.0,4.42,12.83,0,0,0,0,0,0,0,0,0,0
13.27,1.33,0.13462,0.0,0.0,7.0,3.54,15.93,0,0,0,1,0,0,0,0,0,0
2.64,2.2,0.60452,1.8,0.0,0.0,4.85,17.62,0,0,0,0,0,0,0,0,0,0
3.4,4.8,0.08,4.96,0.0,0.0,11.3,76.0,0,0,0,0,0,0,0,0,0,0
2.2,4.6,1.09,1.5,0.0,0.0,6.3,11.7,0,0,0,0,0,0,0,0,0,0
10.0,10.0,0.1651,2.0,0.0,0.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0
0.5,2.6,0.01,0.0,0.0,0.0,14.0,64.0,0,0,0,0,0,0,0,0,0,0
25.81,9.68,1.1049,3.2,0.0,5.0,6.45,77.42,1,0,0,1,0,0,0,0,0,0
31.82,1.14,0.07112,0.0,0.0,6.0,0.0,35.23,1,1,0,1,1,0,0,0,0,0
0.0,0.0,0.92,1.7,0.0,0.0,0.8,0.0,1,0,0,0,0,0,0,0,0,0
6.78,0.0,3.27152,3.4,0.0,1.0,1.69,16.95,1,0,1,0,0,0,0,0,0,3
41.0,22.0,0.48006,0.0,0.0,2.0,7.1,52.0,1,1,0,0,0,0,0,0,0,0
0.0,1.79,0.36322,0.0,0.0,1.0,20.54,0.89,0,0,0,0,0,0,0,0,0,0
2.31,0.0,1.36652,3.8,0.0,3.0,5.38,12.31,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,11.8,0.0,1.0,17.65,76.47,0,0,0,0,0,0,0,0,0,0
0.0,42.86,1.45034,7.1,0.0,0.0,17.86,35.71,1,0,0,0,0,0,0,0,0,0
0.0,71.43,1.45034,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
20.0,0.0,0.254,0.0,0.0,4.0,0.0,20.0,1,1,0,1,1,0,0,0,0,11
0.0,0.0,14.224,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,3
3.7,0.9,0.54,6.1,0.0,0.0,5.8,11.0,0,0,0,0,0,0,0,0,0,0
3.12,50.0,0.79248,9.4,0.0,0.0,25.0,21.88,1,0,0,0,0,0,0,0,0,0
23.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,1,0,0,0,1,0,0,0,0,3
0.0,32.14,1.63322,0.0,0.0,0.0,25.0,0.0,1,0,1,0,0,0,0,0,0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
10.0,0.0,0.0,0.0,0.0,1.0,0.0,10.83,0,0,0,0,0,0,0,0,0,0
4.7,8.6,1.1,0.0,0.0,2.0,8.3,27.0,1,0,0,0,0,0,0,0,0,0
17.5,3.9,0.18,4.29,0.0,2.0,12.3,74.5,0,0,0,0,0,0,0,0,0,0
0.0,93.33,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
4.52,8.1,1.31,2.6,0.0,3.0,11.4,27.5,0,0,0,0,0,0,0,0,0,0
3.28,0.0,1.4986,1.6,0.0,2.0,1.64,6.56,1,0,0,0,0,0,0,0,0,0
9.17,0.83,0.17018,0.0,0.0,1.0,2.5,10.83,0,0,0,0,0,0,0,0,0,0
4.8,0.0,0.1,0.5,0.0,0.0,3.2,0.0,0,0,0,0,0,0,0,0,0,0
2.38,14.29,0.33274,11.9,0.0,0.0,14.29,61.9,0,0,0,0,0,0,0,0,0,0
20.0,37.5,0.5715,17.5,0.0,3.0,7.5,50.0,1,0,0,0,0,0,0,0,0,0
36.84,26.32,0.56896,2.6,0.0,1.0,7.89,0.0,1,1,0,0,0,0,0,0,0,0
2.7,3.3,0.463,1.6,0.0,0.0,10.3,21.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.35382,3.3,0.0,0.0,0.0,3.33,0,0,0,0,0,0,0,0,0,0
5.71,2.86,3.62966,2.9,0.0,2.0,5.71,77.14,1,0,1,0,0,0,0,0,0,0
3.5,8.0,0.78,3.9,0.0,2.0,12.0,7.7,0,0,0,0,0,0,0,0,0,0
29.41,8.82,1.37414,2.9,0.0,2.0,5.88,58.82,1,1,0,0,0,0,0,0,0,0
8.0,1.33,0.1016,0.7,0.0,2.0,9.33,8.67,0,0,0,0,0,0,0,0,0,0
28.1,13.7,0.4,4.6,0.0,6.0,7.6,57.8,1,0,0,1,0,0,0,0,0,0
2.1,12.0,1.3,2.3,0.0,3.0,11.0,16.0,0,0,0,0,0,0,0,0,0,0
3.33,0.0,0.93218,3.3,0.0,1.0,0.0,6.67,0,0,0,0,0,0,0,0,0,0
0.0,10.71,0.09144,0.0,0.0,0.0,18.75,0.0,0,0,0,0,0,0,0,0,0,0
0.0,14.29,1.22428,10.7,0.0,1.0,10.71,71.43,1,0,0,0,0,0,0,0,0,0
0.68,0.0,0.0,1.4,0.0,0.0,2.03,17.57,0,0,0,0,0,0,0,0,0,0
